dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1622307600,2021-05-29 17:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,286.49,10000,280.5,285.63,284.37,287.71,1018,,,67,7.72,20,,,,,,75,803,Clouds,broken clouds,04d
1622311200,2021-05-29 18:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,286.8,,280.57,285.94,285.7,288.83,1018,,,66,5.81,38,10.73,,,,,100,804,Clouds,overcast clouds,04d
1622314800,2021-05-29 19:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,287.9,,280.46,287.02,285.97,288.83,1018,,,61,6.71,70,10.73,,,,,100,804,Clouds,overcast clouds,04d
1622318400,2021-05-29 20:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,288.79,,279.25,287.79,287.15,289.57,1018,,,53,6.71,35,10.28,,,,,99,804,Clouds,overcast clouds,04d
1622322000,2021-05-29 21:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,289.12,,277.52,287.97,287.7,290.77,1018,,,46,7.6,46,10.73,,,,,77,803,Clouds,broken clouds,04d
1622325600,2021-05-29 22:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,289.32,10000,276.74,288.12,288.14,291.11,1019,,,43,7.72,60,10.29,,,,,1,800,Clear,sky is clear,01d
1622329200,2021-05-29 23:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,288.81,10000,275.95,287.53,287.58,290.11,1020,,,42,7.2,40,11.83,,,,,1,800,Clear,sky is clear,01d
1622332800,2021-05-30 00:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,288.06,10000,276.55,286.81,287.03,289.11,1020,,,46,5.66,70,9.77,,,,,1,800,Clear,sky is clear,01d
1622336400,2021-05-30 01:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,286.62,10000,276.69,285.35,284.93,288.11,1020,,,51,4.12,70,,,,,,1,800,Clear,sky is clear,01d
1622340000,2021-05-30 02:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,284.04,10000,277.05,282.8,282.37,285.07,1021,,,62,2.57,80,,,,,,1,800,Clear,sky is clear,01n
1622343600,2021-05-30 03:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,282.96,10000,277.34,281.7,280.48,284.11,1021,,,68,2.57,80,,,,,,1,800,Clear,sky is clear,01n
1622347200,2021-05-30 04:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,282.05,10000,277.08,280.62,279.05,283.11,1022,,,71,2.57,70,,,,,,1,800,Clear,sky is clear,01n
1622350800,2021-05-30 05:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,281.16,,276.81,279.31,277.37,283.08,1021,,,74,2.94,63,,,,,,0,800,Clear,sky is clear,01n
1622354400,2021-05-30 06:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,279.78,,276.58,278.91,278.49,281.32,1022,,,80,1.54,330,,,,,,1,800,Clear,sky is clear,01n
1622358000,2021-05-30 07:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,278.91,,276.25,278.91,277.13,281.26,1022,,,83,0,0,,,,,,1,800,Clear,sky is clear,01n
1622361600,2021-05-30 08:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,278,,276.02,278,275.97,280.21,1022,,,87,0,0,,,,,,1,800,Clear,sky is clear,01n
1622365200,2021-05-30 09:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,277.91,,275.93,275.71,275.71,279.66,1022,,,87,2.57,340,,,,,,1,800,Clear,sky is clear,01n
1622368800,2021-05-30 10:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,277.57,,275.6,277.57,275.41,279.11,1023,,,87,0,0,,,,,,1,800,Clear,sky is clear,01n
1622372400,2021-05-30 11:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,278.19,10000,276.37,276.5,277.58,279.11,1023,,,88,2.06,40,,,,,,1,800,Clear,sky is clear,01d
1622376000,2021-05-30 12:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,281.22,10000,278.16,279.64,279.9,282.11,1024,,,81,2.57,350,,,,,,1,800,Clear,sky is clear,01d
1622379600,2021-05-30 13:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,284.51,10000,278.61,283.45,282.96,285.22,1024,,,67,3.09,40,,,,,,1,800,Clear,sky is clear,01d
1622383200,2021-05-30 14:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,286.59,10000,278.75,285.53,284.6,287.44,1024,,,59,2.57,0,,,,,,1,800,Clear,sky is clear,01d
1622386800,2021-05-30 15:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,287.99,,278.51,286.91,285.71,289.66,1024,,,53,4.47,61,7.15,,,,,0,800,Clear,sky is clear,01d
1622390400,2021-05-30 16:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,289.03,10000,279.2,288.03,287.16,290.11,1025,,,52,3.6,40,8.75,,,,,1,800,Clear,sky is clear,01d
1622394000,2021-05-30 17:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.03,10000,280.12,289.13,289.04,291.11,1024,,,52,3.6,40,8.23,,,,,1,800,Clear,sky is clear,01d
1622397600,2021-05-30 18:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,291.04,10000,279.58,290.11,289.96,292.43,1024,,,47,5.14,30,,,,,,1,800,Clear,sky is clear,01d
1622401200,2021-05-30 19:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,291.91,10000,279.74,291.02,289.93,293.11,1024,,,45,5.14,30,,,,,,1,800,Clear,sky is clear,01d
1622404800,2021-05-30 20:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,292.34,,280.45,291.52,290.7,293.46,1023,,,46,2.24,92,5.36,,,,,2,800,Clear,sky is clear,01d
1622408400,2021-05-30 21:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,292.94,10000,280.35,292.12,291.08,294.11,1022,,,44,5.14,320,,,,,,1,800,Clear,sky is clear,01d
1622412000,2021-05-30 22:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,292.86,,279.94,292.01,291.81,293.55,1022,,,43,0.45,39,4.47,,,,,4,800,Clear,sky is clear,01d
1622415600,2021-05-30 23:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,292.77,10000,279.52,291.88,291.89,294.11,1023,,,42,1.54,0,,,,,,1,800,Clear,sky is clear,01d
1622419200,2021-05-31 00:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,291.81,,279.97,290.93,291.08,292.07,1023,,,46,1.34,63,2.24,,,,,0,800,Clear,sky is clear,01d
1622422800,2021-05-31 01:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.57,10000,278.53,289.54,287.92,291.11,1024,,,45,2.06,60,,,,,,1,800,Clear,sky is clear,01d
1622426400,2021-05-31 02:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,287.27,10000,280.8,286.43,284.05,289.11,1024,,,65,0,0,,,,,,1,800,Clear,sky is clear,01n
1622430000,2021-05-31 03:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,285.54,10000,280.84,284.74,282.38,287.11,1024,,,73,0,0,,,,,,1,800,Clear,sky is clear,01n
1622433600,2021-05-31 04:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,284.78,10000,280.5,283.96,282.63,286.32,1024,,,75,0,0,,,,,,1,800,Clear,sky is clear,01n
1622437200,2021-05-31 05:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,284.44,10000,280.75,283.66,281.52,286.11,1024,,,78,1.54,50,,,,,,1,800,Clear,sky is clear,01n
1622440800,2021-05-31 06:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,283.57,10000,280.63,282.81,282.15,285.08,1025,,,82,2.06,120,,,,,,1,800,Clear,sky is clear,01n
1622444400,2021-05-31 07:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,282.52,10000,280.13,282.52,280.41,284.66,1024,,,85,0,0,,,,,,1,800,Clear,sky is clear,01n
1622448000,2021-05-31 08:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,282.26,10000,280.04,282.26,280.41,284.11,1024,,,86,0,0,,,,,,1,800,Clear,sky is clear,01n
1622451600,2021-05-31 09:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,282.01,10000,279.97,282.01,279.86,284.11,1025,,,87,0,0,,,,,,1,800,Clear,sky is clear,01n
1622455200,2021-05-31 10:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,282,10000,280.12,280.95,279.86,284.11,1026,,,88,2.06,220,,,,,,1,800,Clear,sky is clear,01n
1622458800,2021-05-31 11:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,282.98,10000,280.92,282.1,280.15,285.11,1026,,,87,2.06,210,,,,,,1,800,Clear,sky is clear,01d
1622462400,2021-05-31 12:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,283.9,,281.83,283.3,282.08,285.21,1026,,,87,0.45,214,1.34,,,,,87,804,Clouds,overcast clouds,04d
1622466000,2021-05-31 13:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,285.87,10000,282.51,285.29,284.37,287.43,1026,,,80,2.57,230,,,,,,20,801,Clouds,few clouds,02d
1622469600,2021-05-31 14:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,287.89,,282.9,287.3,286.07,289.1,1026,,,72,2.68,234,4.47,,,,,100,804,Clouds,overcast clouds,04d
1622473200,2021-05-31 15:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290,,283.16,289.41,288.49,291.32,1026,,,64,1.34,265,3.58,,,,,99,804,Clouds,overcast clouds,04d
1622476800,2021-05-31 16:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,291.61,10000,282.94,291,290.31,292.99,1025,,,57,3.09,210,,,,,,1,800,Clear,sky is clear,01d
1622480400,2021-05-31 17:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,292.77,10000,282.37,292.12,291.27,293.83,1025,,,51,0,0,,,,,,1,800,Clear,sky is clear,01d
1622484000,2021-05-31 18:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,293.79,10000,280.78,293.03,291.83,294.34,1024,,,43,1.54,0,,,,,,1,800,Clear,sky is clear,01d
1622487600,2021-05-31 19:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,293.71,10000,280.02,292.89,292.38,294.37,1024,,,41,0,0,,,,,,1,800,Clear,sky is clear,01d
1622491200,2021-05-31 20:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,294.03,10000,280.3,293.24,292.63,295.49,1023,,,41,2.06,0,,,,,,20,801,Clouds,few clouds,02d
1622494800,2021-05-31 21:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,294.07,10000,281.04,293.34,292.92,295.11,1023,,,43,3.09,220,,,,,,1,800,Clear,sky is clear,01d
1622498400,2021-05-31 22:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,293.85,10000,281.5,293.15,292.92,295.77,1023,,,45,1.54,190,,,,,,40,802,Clouds,scattered clouds,03d
1622502000,2021-05-31 23:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,294.29,10000,281.9,293.63,292.96,295.49,1023,,,45,1.54,120,,,,,,20,801,Clouds,few clouds,02d
1622505600,2021-06-01 00:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,292.99,,282.28,292.34,291.26,294.1,1022,,,50,0.89,130,1.34,,,,,99,804,Clouds,overcast clouds,04d
1622509200,2021-06-01 01:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,291.75,10000,283.07,291.15,289.59,293.11,1022,,,57,2.06,140,,,,,,1,800,Clear,sky is clear,01d
1622512800,2021-06-01 02:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,289.45,10000,282.64,288.81,288.19,290.3,1022,,,64,0,0,,,,,,20,801,Clouds,few clouds,02n
1622516400,2021-06-01 03:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,288.34,10000,282.91,287.74,285.7,289.91,1022,,,70,0,0,,,,,,1,800,Clear,sky is clear,01n
1622520000,2021-06-01 04:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,286.79,,283.22,286.27,284.59,288.55,1022,,,79,2.12,53,,,,,,100,804,Clouds,overcast clouds,04n
1622523600,2021-06-01 05:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,286.85,10000,283.47,286.36,285.41,288.11,1022,,,80,0,0,,,,,,75,803,Clouds,broken clouds,04n
1622527200,2021-06-01 06:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,286.77,10000,283.57,286.3,284.59,288.55,1022,,,81,0,0,,,,,,75,803,Clouds,broken clouds,04n
1622530800,2021-06-01 07:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,286.43,10000,283.61,285.98,284.59,288.11,1022,,,83,0,0,,,,,,40,802,Clouds,scattered clouds,03n
1622534400,2021-06-01 08:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,286.21,10000,283.75,285.79,284.86,288.11,1022,,,85,0,0,,,,,,90,804,Clouds,overcast clouds,04n
1622538000,2021-06-01 09:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,286.14,10000,283.5,285.69,284.3,288.11,1022,,,84,0,0,,,,,,75,803,Clouds,broken clouds,04n
1622541600,2021-06-01 10:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,286.17,10000,283.89,285.77,284.04,287.99,1022,,,86,0,0,,,,,,75,803,Clouds,broken clouds,04n
1622545200,2021-06-01 11:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,286.39,10000,284.1,286.02,284.59,288.11,1022,,,86,0,0,,,,,,75,803,Clouds,broken clouds,04d
1622548800,2021-06-01 12:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,287.13,,284.47,286.78,285.97,288.55,1022,,,84,0.45,42,0.89,,,,,100,804,Clouds,overcast clouds,04d
1622552400,2021-06-01 13:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,289.2,10000,285.17,288.87,287.34,290.11,1023,,,77,1.54,70,,,,,,1,800,Clear,sky is clear,01d
1622556000,2021-06-01 14:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.74,10000,285.43,290.41,288.46,292.63,1023,,,71,0,0,,,,,,75,803,Clouds,broken clouds,04d
1622559600,2021-06-01 15:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,292.46,10000,285.49,292.12,290.68,293.75,1023,,,64,0,0,,,,,,1,800,Clear,sky is clear,01d
1622563200,2021-06-01 16:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,294.37,10000,285.79,294.06,292.94,295.77,1022,,,58,2.06,180,,,,,,40,802,Clouds,scattered clouds,03d
1622566800,2021-06-01 17:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,295.28,10000,284.38,294.85,293.49,296.32,1022,,,50,2.06,240,,,,,,1,800,Clear,sky is clear,01d
1622570400,2021-06-01 18:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,296.23,10000,284.63,295.85,293.49,297.16,1021,,,48,1.54,230,,,,,,1,800,Clear,sky is clear,01d
1622574000,2021-06-01 19:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,296.58,10000,284.64,296.21,294.81,298.27,1021,,,47,1.54,0,,,,,,1,800,Clear,sky is clear,01d
1622577600,2021-06-01 20:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,296.73,10000,284.12,296.32,295.92,297.12,1021,,,45,2.57,240,,,,,,20,801,Clouds,few clouds,02d
1622581200,2021-06-01 21:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,296.51,,284.25,296.1,295.87,297.43,1020,,,46,0.45,260,2.68,,,,,100,804,Clouds,overcast clouds,04d
1622584800,2021-06-01 22:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,296.83,10000,280.48,296.17,294.96,297.43,1021,,,35,1.54,290,,,,,,1,800,Clear,sky is clear,01d
1622588400,2021-06-01 23:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,296.84,10000,280.49,296.18,295.96,297.11,1021,,,35,4.12,150,,,,,,75,803,Clouds,broken clouds,04d
1622592000,2021-06-02 00:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,296.58,10000,280.26,295.89,294.96,297.11,1021,,,35,2.57,150,,,,,,1,800,Clear,sky is clear,01d
1622595600,2021-06-02 01:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,292.18,,284.74,291.76,292.07,294.08,1020,,,62,1.82,135,,,,,,100,804,Clouds,overcast clouds,04d
1622599200,2021-06-02 02:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,291.28,,284.13,290.79,290.77,291.81,1020,,,63,1.86,164,,,,,,100,804,Clouds,overcast clouds,04n
1622602800,2021-06-02 03:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,292.01,,287.28,291.88,289.81,292.07,1021,,,74,2.34,189,,,,,,100,804,Clouds,overcast clouds,04n
1622606400,2021-06-02 04:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.94,,285.62,290.63,288.49,291.08,1020,,,71,2.54,187,,,,,,100,804,Clouds,overcast clouds,04n
1622610000,2021-06-02 05:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.68,,286.2,290.45,289.86,291.23,1020,,,75,2.28,202,,,,,,100,804,Clouds,overcast clouds,04n
1622613600,2021-06-02 06:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.61,10000,286.74,290.45,288.82,292.11,1020,,,78,2.57,210,,,,,,90,804,Clouds,overcast clouds,04n
1622617200,2021-06-02 07:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,289.8,,286.9,289.69,287.7,290.3,1019,,,83,1.49,170,,0.41,,,,100,500,Rain,light rain,10n
1622620800,2021-06-02 08:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,289.07,,287.09,289.02,287.92,290.08,1019,,,88,0.45,138,1.79,1.39,,,,100,501,Rain,moderate rain,10n
1622624400,2021-06-02 09:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,288.81,10000,286.83,288.73,287.7,290.11,1018,,,88,2.06,140,,0.25,,,,90,500,Rain,light rain,10n
1622628000,2021-06-02 10:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,288.32,,286.86,288.27,287.7,289.1,1017,,,91,1.34,115,3.58,0.25,,,,100,500,Rain,light rain,10n
1622631600,2021-06-02 11:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,288.15,,286.86,288.11,287.53,289.66,1017,,,92,0.89,106,1.79,0.85,,,,100,500,Rain,light rain,10d
1622635200,2021-06-02 12:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,288.23,,287.11,288.22,287.58,289.1,1017,,,93,1.34,64,3.13,2.63,,,,100,501,Rain,moderate rain,10d
1622638800,2021-06-02 13:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,288.38,,287.42,288.41,287.58,289.66,1016,,,94,2.24,83,3.58,0.85,,,,100,500,Rain,light rain,10d
1622642400,2021-06-02 14:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,289.03,10000,287.9,289.1,287.58,290.11,1016,,,93,4.12,110,,0.25,,,,90,500,Rain,light rain,10d
1622646000,2021-06-02 15:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,289.18,,288.22,289.29,288.14,290.21,1015,,,94,3.13,100,4.92,4.07,,,,100,502,Rain,heavy intensity rain,10d
1622649600,2021-06-02 16:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,289.58,,288.45,289.71,288.7,290.21,1014,,,93,2.24,144,4.02,2.45,,,,100,501,Rain,moderate rain,10d
1622653200,2021-06-02 17:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.54,,289.4,290.76,288.96,291.05,1014,,,93,2.24,157,5.36,1.78,,,,100,501,Rain,moderate rain,10d
1622656800,2021-06-02 18:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.94,,289.79,291.2,289.96,291.08,1014,,,93,1.79,199,5.81,1.27,,,,100,501,Rain,moderate rain,10d
1622660400,2021-06-02 19:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,291.16,6437,289.84,291.42,289.81,292.11,1014,,,92,4.12,180,,1.72,,,,90,501,Rain,moderate rain,10d
1622664000,2021-06-02 20:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,291.34,10000,289.85,291.59,289.81,292.11,1014,,,91,3.09,170,,0.76,,,,90,500,Rain,light rain,10d
1622667600,2021-06-02 21:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,291.03,10000,289.54,291.25,289.81,292.11,1012,,,91,3.6,160,,0.59,2.79,,,90,500,Rain,light rain,10d
1622671200,2021-06-02 22:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.93,10000,289.44,291.14,289.25,292.43,1012,,,91,2.57,170,,0.44,,,,90,500,Rain,light rain,10d
1622674800,2021-06-02 23:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,291.43,10000,290.11,291.72,290.08,292.99,1012,,,92,2.57,190,,0.77,,,,90,500,Rain,light rain,10d
1622678400,2021-06-03 00:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,291.87,10000,290.2,292.15,289.81,293.11,1012,,,90,1.54,210,,,,,,90,804,Clouds,overcast clouds,04d
1622682000,2021-06-03 01:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,291.13,10000,289.64,291.36,289.25,292.11,1012,,,91,2.06,220,,,,,,1,800,Clear,sky is clear,01d
1622685600,2021-06-03 02:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.18,10000,288.87,290.34,289.25,291.32,1012,,,92,1.54,190,,,,,,1,800,Clear,sky is clear,01n
1622689200,2021-06-03 03:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,289.62,10000,288.49,289.75,288.75,291.32,1012,,,93,2.06,190,,,,,,1,800,Clear,sky is clear,01n
1622692800,2021-06-03 04:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,289.31,,288.34,289.44,288.7,290.21,1012,,,94,0.45,0,1.79,,,,,99,804,Clouds,overcast clouds,04n
1622696400,2021-06-03 05:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,289.7,,288.9,289.89,288.7,290.77,1012,,,95,1.79,198,3.58,0.25,,,,98,500,Rain,light rain,10n
1622700000,2021-06-03 06:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.01,8047,289.04,290.21,289.2,291.11,1012,,,94,2.06,200,,,,,,90,701,Mist,mist,50n
1622703600,2021-06-03 07:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.14,8047,289.17,290.35,289.75,291.11,1012,,,94,0,0,,,,,,90,701,Mist,mist,50n
1622707200,2021-06-03 08:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.14,1207,289.17,290.35,289.75,291.11,1011,,,94,2.06,280,,0.38,,,,90,500,Rain,light rain,10n
1622707200,2021-06-03 08:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.14,1207,289.17,290.35,289.75,291.11,1011,,,94,2.06,280,,0.38,,,,90,701,Mist,mist,50n
1622710800,2021-06-03 09:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.14,402,289.17,290.35,288.96,291.11,1011,,,94,0,0,,1.35,0.25,,,90,501,Rain,moderate rain,10n
1622710800,2021-06-03 09:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.14,402,289.17,290.35,288.96,291.11,1011,,,94,0,0,,1.35,0.25,,,90,741,Fog,fog,50n
1622714400,2021-06-03 10:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.14,402,289.17,290.35,288.7,291.11,1011,,,94,1.54,340,,,,,,90,741,Fog,fog,50n
1622718000,2021-06-03 11:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.14,3219,289.33,290.38,288.49,291.11,1011,,,95,0,0,,,,,,90,701,Mist,mist,50d
1622721600,2021-06-03 12:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.35,8047,289.54,290.61,289.05,291.11,1012,,,95,0,0,,,,,,75,701,Mist,mist,50d
1622725200,2021-06-03 13:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,290.8,,289.99,291.1,289.25,291.32,1012,,,95,0.45,121,1.34,0.19,,,,100,500,Rain,light rain,10d
1622728800,2021-06-03 14:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,291.7,,290.38,292.01,289.6,292.43,1012,,,92,1.14,74,,0.24,,,,99,500,Rain,light rain,10d
1622732400,2021-06-03 15:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,292.21,10000,290.36,292.5,290.16,293.11,1012,,,89,3.09,340,,,,,,90,804,Clouds,overcast clouds,04d
1622736000,2021-06-03 16:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,292.63,10000,290.23,292.88,290.36,294.11,1013,,,86,2.57,350,,,,,,90,804,Clouds,overcast clouds,04d
1622739600,2021-06-03 17:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,293.19,10000,290.4,293.44,291.04,295.11,1012,,,84,3.09,350,,0.19,,,,90,500,Rain,light rain,10d
1622743200,2021-06-03 18:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,293.91,,290.92,294.21,293.14,295.68,1011,,,83,1.79,306,3.13,0.28,,,,84,500,Rain,light rain,10d
1622746800,2021-06-03 19:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,295.04,10000,290.62,295.27,293.82,296.88,1012,,,76,2.06,20,,0.29,,,,75,500,Rain,light rain,10d
1622750400,2021-06-03 20:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,295.36,10000,290.29,295.54,292.92,297.43,1011,,,73,0,0,,,,,,75,803,Clouds,broken clouds,04d
1622754000,2021-06-03 21:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,295.58,10000,290.07,295.73,294.81,298.55,1011,,,71,1.54,290,,,,,,75,803,Clouds,broken clouds,04d
1622757600,2021-06-03 22:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,296.16,10000,290.17,296.32,294.81,298.55,1011,,,69,3.09,10,,,,,,40,802,Clouds,scattered clouds,03d
1622761200,2021-06-03 23:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,296.39,10000,289.93,296.52,294.81,299.1,1011,,,67,1.54,0,,,,,,1,800,Clear,sky is clear,01d
1622764800,2021-06-04 00:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,296,10000,290.47,296.19,294.67,298.11,1011,,,71,0,0,,,,,,1,800,Clear,sky is clear,01d
1622768400,2021-06-04 01:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,294.27,10000,290.49,294.5,290.7,296.11,1011,,,79,2.06,200,,,,,,1,800,Clear,sky is clear,01d
1622772000,2021-06-04 02:00:00 +0000 UTC,-14400,Muncie,40.193377,-85.38636,292,,289.79,292.21,290.15,293.46,1012,,,87,0.45,185,1.34,,,,,82,803,Clouds,broken clouds,04n
